sample_id,kingdom,phylum,phylum_read_raw,phylum_read_index,phylum_pa,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species,species_read_raw,species_read_index,species_pa,terrestrial,holoplankton
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Cyclopoida,0,0,0,Corycaeidae,0,0,0,Ditrichocorycaeus,0,0,0,Ditrichocorycaeus anglicus,0,0,0,0,1
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Adapedonta,157,0.5064632410341185,1,Hiatellidae,157,0.5064632410341185,1,Panopea,157,0.5064632410341185,1,Panopea generosa,157,0.50138479937317,1,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Sessilia,97,0.07315290199730214,1,Balanidae,34,0.032767554091376494,1,Balanus,34,0.032767554091376494,1,Balanus crenatus,34,0.022625498338244496,1,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Siphonophorae,0,0,0,Diphyidae,0,0,0,Muggiaea,0,0,0,Muggiaea atlantica,0,0,0,0,1
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Mytilida,0,0,0,Mytilidae,0,0,0,Mytilus,0,0,0,Mytilus trossulus,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Nereididae,0,0,0,Alitta,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Cyclopoida,0,0,0,Oithonidae,0,0,0,Oithona,0,0,0,NA,60,NA,NA,0,1
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Branchiopoda,0,0,0,Diplostraca,0,0,0,Podonidae,0,0,0,Evadne,0,0,0,Evadne nordmanni,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Terebellida,60,0.2857717721837346,1,Cirratulidae,60,0.29047116622588276,1,Dodecaceria,60,0.29047116622588276,1,NA,60,NA,NA,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Sabellida,0,0,0,Sabellidae,0,0,0,Chone,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Trochida,0,0,0,Tegulidae,0,0,0,Tegula,0,0,0,Tegula pulligo,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Venerida,8,0.04631747301079568,1,Veneridae,8,0.04631747301079568,1,Humilaria,8,0.04631747301079568,1,Humilaria kennerleyi,8,0.04268430480914979,1,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Terebellida,60,0.2857717721837346,1,Terebellidae,0,0,0,Eupolymnia,0,0,0,Eupolymnia heterobranchia,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Cephalaspidea,0,0,0,Haminoeidae,0,0,0,Haminoea,0,0,0,Haminoea vesicula,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Sessilia,97,0.07315290199730214,1,Chthamalidae,6,0.00523332560338215,1,Chthamalus,6,0.00523332560338215,1,Chthamalus dalli,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Glyceridae,0,0,0,Hemipodia,0,0,0,Hemipodia simplex,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Sessilia,97,0.07315290199730214,1,Chthamalidae,6,0.00523332560338215,1,Chthamalus,6,0.00523332560338215,1,Chthamalus fragilis,6,0.008894117288744728,1,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Syllidae,0,0,0,Typosyllis,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Leptothecata,88,0.055929009101154455,1,Aequoreidae,0,0,0,Aequorea,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Spionida,0,0,0,Spionidae,0,0,0,Scolelepis,0,0,0,Scolelepis squamata,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Asteroidea,0,0,0,Valvatida,0,0,0,Asterinidae,0,0,0,Patiria,0,0,0,Patiria miniata,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Leptothecata,88,0.055929009101154455,1,Campanulariidae,88,0.055920141310706176,1,Clytia,88,0.05681240462528545,1,Clytia gregaria,88,0.05724835777846452,1,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Hesionidae,0,0,0,Micropodarke,0,0,0,Micropodarke dubia,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Branchiopoda,0,0,0,Diplostraca,0,0,0,Podonidae,0,0,0,Podon,0,0,0,Podon leuckartii,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Paracalanidae,0,0,0,Paracalanus,0,0,0,NA,60,NA,NA,0,1
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Cephalaspidea,0,0,0,Haminoeidae,0,0,0,Haminoea,0,0,0,Haminoea virescens,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Polynoidae,0,0,0,Halosydna,0,0,0,Halosydna brevisetosa,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Temoridae,0,0,0,Eurytemora,0,0,0,Eurytemora americana,0,0,0,0,1
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Tortanidae,0,0,0,Tortanus,0,0,0,Tortanus discaudatus,0,0,0,0,1
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Clausocalanidae,0,0,0,Pseudocalanus,0,0,0,Pseudocalanus acuspes,0,0,0,0,1
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Siphonophorae,0,0,0,Agalmatidae,0,0,0,Agalma,0,0,0,Agalma elegans,0,0,0,0,1
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Clausocalanidae,0,0,0,Pseudocalanus,0,0,0,Pseudocalanus newmani,0,0,0,0,1
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Lepetellida,0,0,0,Haliotidae,0,0,0,Haliotis,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Trochida,0,0,0,Calliostomatidae,0,0,0,Calliostoma,0,0,0,Calliostoma ligatum,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Sessilia,97,0.07315290199730214,1,Archaeobalanidae,57,0.5647184604419102,1,Semibalanus,57,0.5647184604419102,1,Semibalanus cariosus,57,0.5716101694915254,1,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Calanidae,0,0,0,Calanus,0,0,0,Calanus pacificus,0,0,0,0,1
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Pontellidae,0,0,0,Epilabidocera,0,0,0,Epilabidocera amphitrites,0,0,0,0,1
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Sessilia,97,0.07315290199730214,1,Balanidae,34,0.032767554091376494,1,Balanus,34,0.032767554091376494,1,Balanus glandula,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Anthoathecata,0,0,0,Corynidae,0,0,0,Sarsia,0,0,0,Sarsia tubulosa,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Malacostraca,0,0,0,Euphausiacea,0,0,0,Euphausiidae,0,0,0,Thysanoessa,0,0,0,Thysanoessa spinifera,0,0,0,0,1
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Phyllodocidae,0,0,0,Phyllodoce,0,0,0,Phyllodoce medipapillata,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Trochida,0,0,0,Turbinidae,0,0,0,Pomaulax,0,0,0,Pomaulax gibberosus,0,0,0,0,0
GH112,Animalia,Sipuncula,567,1,1,Phascolosomatidea,567,1,1,Phascolosomatiformes,567,1,1,Phascolosomatidae,567,1,1,Phascolosoma,567,1,1,Phascolosoma agassizii,567,1,1,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Asteroidea,0,0,0,Valvatida,0,0,0,Asteropseidae,0,0,0,Dermasterias,0,0,0,Dermasterias imbricata,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Venerida,8,0.04631747301079568,1,Veneridae,8,0.04631747301079568,1,Saxidomus,0,0,0,Saxidomus nuttalli,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Sessilia,97,0.07315290199730214,1,Balanidae,34,0.032767554091376494,1,Balanus,34,0.032767554091376494,1,NA,60,NA,NA,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Polynoidae,0,0,0,Hololepida,0,0,0,Hololepida magna,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Echiuroidea,0,0,0,Thalassematidae,0,0,0,Arhynchite,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Polynoidae,0,0,0,Malmgreniella,0,0,0,Malmgreniella nigralba,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Chrysopetalidae,19,0.03653226080168347,1,Paleanotus,19,0.03653226080168347,1,Paleanotus bellis,19,0.037570621468926556,1,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Myida,0,0,0,Myidae,0,0,0,Mya,0,0,0,Mya arenaria,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Leptothecata,88,0.055929009101154455,1,Eirenidae,0,0,0,Eutonina,0,0,0,Eutonina indicans,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Nereididae,0,0,0,Platynereis,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Malacostraca,0,0,0,Euphausiacea,0,0,0,Euphausiidae,0,0,0,Euphausia,0,0,0,Euphausia pacifica,0,0,0,0,1
GH112,Animalia,Nemertea,0,0,0,Hoplonemertea,0,0,0,Monostilifera,0,0,0,Emplectonematidae,0,0,0,Paranemertes,0,0,0,Paranemertes californica,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Sessilia,97,0.07315290199730214,1,Balanidae,34,0.032767554091376494,1,Balanus,34,0.032767554091376494,1,Balanus nubilus,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Galeommatida,0,0,0,Lasaeidae,0,0,0,Kellia,0,0,0,Kellia suborbicularis,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Venerida,8,0.04631747301079568,1,Veneridae,8,0.04631747301079568,1,Saxidomus,0,0,0,Saxidomus gigantea,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Terebellida,60,0.2857717721837346,1,Pectinariidae,0,0,0,Pectinaria,0,0,0,Pectinaria californiensis,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Lacuna,0,0,0,Lacuna variegata,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Eunicida,0,0,0,Dorvilleidae,0,0,0,Schistomeringos,0,0,0,Schistomeringos longicornis,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Anthoathecata,0,0,0,Pandeidae,0,0,0,Leuckartiara,0,0,0,Leuckartiara longicalcar,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Sessilia,97,0.07315290199730214,1,Archaeobalanidae,57,0.5647184604419102,1,Semibalanus,57,0.5647184604419102,1,Semibalanus balanoides,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Leptothecata,88,0.055929009101154455,1,Campanulariidae,88,0.055920141310706176,1,Obelia,0,0,0,Obelia dichotoma,0,0,0,0,0
GH112,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Suberitida,0,0,0,Halichondriidae,0,0,0,Halichondria,0,0,0,Halichondria panicea,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Staurozoa,0,0,0,Stauromedusae,0,0,0,Haliclystidae,0,0,0,Haliclystus,0,0,0,Haliclystus sanjuanensis,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Clausocalanidae,0,0,0,Pseudocalanus,0,0,0,Pseudocalanus moultoni,0,0,0,0,1
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Goniadidae,0,0,0,Glycinde,0,0,0,Glycinde picta,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Siphonophorae,0,0,0,Agalmatidae,0,0,0,Nanomia,0,0,0,Nanomia bijuga,0,0,0,0,1
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Anthoathecata,0,0,0,Proboscidactylidae,0,0,0,Proboscidactyla,0,0,0,Proboscidactyla flavicirrata,0,0,0,0,0
GH112,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Haplosclerida,0,0,0,Chalinidae,0,0,0,Haliclona,0,0,0,Haliclona xena,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Metridiidae,0,0,0,Metridium,0,0,0,Metridium dianthus,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Calanidae,0,0,0,Calanus,0,0,0,NA,60,NA,NA,0,1
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Sabellida,0,0,0,Sabellidae,0,0,0,Myxicola,0,0,0,Myxicola aesthetica,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Maxillopoda,97,0.07315290199730214,1,Pedunculata,0,0,0,Pollicipedidae,0,0,0,Pollicipes,0,0,0,Pollicipes polymerus,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Scyphozoa,0,0,0,Semaeostomeae,0,0,0,Ulmaridae,0,0,0,Aurelia,0,0,0,Aurelia labiata,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Malacostraca,0,0,0,Decapoda,0,0,0,Pinnotheridae,0,0,0,Fabia,0,0,0,Fabia subquadrata,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Nereididae,0,0,0,Nereis,0,0,0,Nereis vexillosa,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Nudibranchia,0,0,0,Myrrhinidae,0,0,0,Hermissenda,0,0,0,Hermissenda crassicornis,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Sigalionidae,0,0,0,Sthenelais,0,0,0,Sthenelais berkeleyi,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Cephalopoda,0,0,0,Octopoda,0,0,0,Enteroctopodidae,0,0,0,Enteroctopus,0,0,0,Enteroctopus dofleini,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Cardiida,0,0,0,Tellinidae,0,0,0,Pseudocadella,0,0,0,Pseudocadella nuculoides,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Nudibranchia,0,0,0,Tethydidae,0,0,0,Melibe,0,0,0,Melibe leonina,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Eunicida,0,0,0,Onuphidae,0,0,0,Diopatra,0,0,0,Diopatra ornata,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Syllidae,0,0,0,Syllis,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Clionaida,0,0,0,Clionaidae,0,0,0,Cliona,0,0,0,Cliona chilensis,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Calanoida,166,0.0907103825136612,1,Paracalanidae,0,0,0,Paracalanus,0,0,0,Paracalanus parvus,0,0,0,0,1
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Leptothecata,88,0.055929009101154455,1,Aglaopheniidae,0,0,0,Aglaophenia,0,0,0,Aglaophenia struthionides,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Holothuroidea,7,0.13575165678409487,1,Synallactida,0,0,0,Stichopodidae,0,0,0,Apostichopus,0,0,0,Apostichopus californicus,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Scyphozoa,0,0,0,Semaeostomeae,0,0,0,Ulmaridae,0,0,0,Aurelia,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Harpacticoida,0,0,0,Harpacticidae,0,0,0,Harpacticus,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Malacostraca,0,0,0,Decapoda,0,0,0,Varunidae,0,0,0,Hemigrapsus,0,0,0,Hemigrapsus nudus,0,0,0,0,0
GH112,Animalia,Nemertea,0,0,0,Pilidiophora,0,0,0,Heteronemertea,0,0,0,Lineidae,0,0,0,Maculaura,0,0,0,Maculaura alaskensis,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Neogastropoda,0,0,0,Columbellidae,0,0,0,Alia,0,0,0,Alia carinata,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Sabellida,0,0,0,Sabellidae,0,0,0,Myxicola,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Malacostraca,0,0,0,Decapoda,0,0,0,Paguridae,0,0,0,Pagurus,0,0,0,Pagurus hirsutiusculus,0,0,0,0,0
GH112,Animalia,Ctenophora,0,0,0,Tentaculata,0,0,0,Cydippida,0,0,0,Pleurobrachiidae,0,0,0,Pleurobrachia,0,0,0,NA,60,NA,NA,0,1
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Actiniidae,0,0,0,Anthopleura,0,0,0,Anthopleura elegantissima,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Cardiida,0,0,0,Cardiidae,0,0,0,Clinocardium,0,0,0,Clinocardium nuttallii,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Littorina,0,0,0,Littorina sitkana,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Insecta,0,0,0,Psocodea,0,0,0,Caeciliusidae,0,0,0,Valenzuela,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Malacostraca,0,0,0,Decapoda,0,0,0,Varunidae,0,0,0,Hemigrapsus,0,0,0,Hemigrapsus oregonensis,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Echinoidea,650,0.9744184921901446,1,Clypeasteroida,0,0,0,Dendrasteridae,0,0,0,Dendraster,0,0,0,Dendraster excentricus,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Malacostraca,0,0,0,Amphipoda,0,0,0,Aoridae,0,0,0,Aoroides,0,0,0,Aoroides intermedius,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Anthoathecata,0,0,0,Corynidae,0,0,0,Coryne,0,0,0,Coryne eximia,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Echinoidea,650,0.9744184921901446,1,Camarodonta,650,0.9753165737497669,1,Strongylocentrotidae,650,0.9753165737497669,1,Strongylocentrotus,4,0.606099065750044,1,Strongylocentrotus purpuratus,4,0.6251868051758702,1,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Cardiida,0,0,0,Tellinidae,0,0,0,Macoma,0,0,0,Macoma nasuta,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Hydrozoa,88,0.05587092334258287,1,Anthoathecata,0,0,0,Bougainvilliidae,0,0,0,Bougainvillia,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Bivalvia,165,0.1761896076061926,1,Mytilida,0,0,0,Mytilidae,0,0,0,Mytilus,0,0,0,Mytilus californianus,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Asteroidea,0,0,0,Forcipulatida,0,0,0,Asteriidae,0,0,0,Evasterias,0,0,0,Evasterias troschelii,0,0,0,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Hexanauplia,166,0.0907103825136612,1,Harpacticoida,0,0,0,Miraciidae,0,0,0,Amonardia,0,0,0,Amonardia perturbata,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Phyllodocida,19,0.015091823571190445,1,Hesionidae,0,0,0,Oxydromus,0,0,0,Oxydromus pugettensis,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Ophiuroidea,11,1,1,Amphilepidida,11,1,1,Ophiopholidae,11,1,1,Ophiopholis,11,1,1,Ophiopholis aculeata,0,0,0,0,0
GH112,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Suberitida,0,0,0,Halichondriidae,0,0,0,Hymeniacidon,0,0,0,Hymeniacidon perlevis,0,0,0,0,0
GH112,Animalia,Annelida,79,0.06275021379600237,1,Polychaeta,79,0.06275021379600237,1,Terebellida,60,0.2857717721837346,1,Terebellidae,0,0,0,Neoamphitrite,0,0,0,Neoamphitrite robusta,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Holothuroidea,7,0.13575165678409487,1,Dendrochirotida,7,1,1,Cucumariidae,7,1,1,Cucumaria,7,1,1,Cucumaria curata,7,1,1,0,0
GH112,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Poecilosclerida,0,0,0,Crambeidae,0,0,0,Crambe,0,0,0,Crambe crambe,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Holothuroidea,7,0.13575165678409487,1,Apodida,0,0,0,Synaptidae,0,0,0,Leptosynapta,0,0,0,Leptosynapta clarki,0,0,0,0,0
GH112,Animalia,Mollusca,165,0.13334771354616048,1,Gastropoda,0,0,0,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Littorina,0,0,0,Littorina scutulata,0,0,0,0,0
GH112,Animalia,Cnidaria,88,0.05198741902214811,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Halcampidae,0,0,0,Halcampa,0,0,0,Halcampa chrysanthellum,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Holothuroidea,7,0.13575165678409487,1,Dendrochirotida,7,1,1,Cucumariidae,7,1,1,Cucumaria,7,1,1,Cucumaria vegae,0,0,0,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Ophiuroidea,11,1,1,Amphilepidida,11,1,1,Ophiopholidae,11,1,1,Ophiopholis,11,1,1,Ophiopholis kennerlyi,11,1,1,0,0
GH112,Animalia,Echinodermata,668,0.905067744591661,1,Echinoidea,650,0.9744184921901446,1,Camarodonta,650,0.9753165737497669,1,Strongylocentrotidae,650,0.9753165737497669,1,Strongylocentrotus,4,0.606099065750044,1,Strongylocentrotus droebachiensis,0,0,0,0,0
GH112,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Chondrillida,0,0,0,Halisarcidae,0,0,0,Halisarca,0,0,0,NA,60,NA,NA,0,0
GH112,Animalia,Arthropoda,263,0.14371584699453552,1,Malacostraca,0,0,0,Decapoda,0,0,0,Epialtidae,0,0,0,Pugettia,0,0,0,Pugettia producta,0,0,0,0,0
GH112,Animalia,Nemertea,0,0,0,Hoplonemertea,0,0,0,Monostilifera,0,0,0,Emplectonematidae,0,0,0,Emplectonema,0,0,0,NA,60,NA,NA,0,0
