sample_id,type,site,habitat,lat,long,date,time_collected,volume,start_filtering,end_filtering,interuption,sample_site,dts_m,long_nsp,lat_nsp,GH001,GH002,GH003,GH004,GH005,GH006,GH007,GH008,GH009,GH010,GH011,GH012,GH013,GH014,GH015,GH016,GH017,GH018,GH046,GH047,GH048,GH061,GH062,GH063,GH058,GH059,GH060,GH070,GH071,GH072,GH073,GH074,GH075,GH082,GH083,GH084,GH085,GH086,GH087,GH097,GH098,GH099,GH100,GH101,GH102,GH103,GH104,GH105,GH115,GH116,GH117,GH118,GH119,GH120,GH121,GH122,GH123,GH019,GH020,GH021,GH022,GH023,GH024,GH025,GH026,GH027,GH037,GH038,GH039,GH040,GH041,GH042,GH043,GH044,GH045,GH049,GH050,GH051,GH052,GH053,GH054,GH055,GH056,GH057,GH064,GH065,GH066,GH067,GH068,GH069,GH076,GH077,GH078,GH079,GH080,GH081,GH088,GH089,GH090,GH091,GH092,GH093,GH094,GH095,GH096,GH106,GH107,GH108,GH109,GH110,GH111,GH112,GH113,GH114,GH028,GH029,GH030,GH031,GH032,GH033,GH034,GH035,coast_face
GH054,Nearshore,Rose Inlet,Kelp,52.18585974,-131.11928989,2019-06-29,8:52:00,1000,9:48,13:29,,Rose Inlet - Kelp,43.505988722433884,-131.11865372410537,52.185834950745416,341.9726547895293,342.3868683519025,342.3868683519025,279.5756851698604,279.5756851698604,279.5756851698604,266.22034611053317,266.22034611053317,266.22034611053317,249.92388155425127,249.92388155425127,249.92388155425127,101.01219330881973,101.01219330881973,101.01219330881973,81.76955262170046,83.18376618407353,83.18376618407353,37.48528137423856,37.48528137423856,37.48528137423856,48.28427124746188,48.28427124746188,48.69848480983498,65.25483399593901,65.25483399593901,65.25483399593901,34.79898987322332,34.79898987322332,34.79898987322332,17.65685424949238,17.65685424949238,17.65685424949238,58.76955262170044,58.76955262170044,57.76955262170044,56.21320343559642,95.78174593052027,95.78174593052027,152.55129855222089,152.55129855222089,152.55129855222089,187.32085117392154,187.32085117392154,187.32085117392154,237.36248173426426,237.36248173426426,237.36248173426426,264.119841047145,264.119841047145,264.119841047145,306.04877323527927,306.04877323527927,306.04877323527927,307.0538238691621,307.0538238691621,306.639610306789,500069.5121933088,500069.5121933088,500069.5121933088,69.01219330881975,69.01219330881975,69.01219330881975,70.01219330881973,70.01219330881973,70.01219330881973,500058.441125497,500058.441125497,500058.441125497,59.35533905932735,59.35533905932735,59.35533905932735,500058.441125497,500058.441125497,500058.441125497,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,east
GH055,Nearshore,Rose Inlet,Unvegetated,52.17984111,-131.12027695,2019-06-29,9:02:00,1000,9:48,13:25,,Rose Inlet - Rocky,74.80712573437336,-131.11918888471084,52.17976077932211,341.9726547895293,342.3868683519025,342.3868683519025,279.5756851698604,279.5756851698604,279.5756851698604,266.22034611053317,266.22034611053317,266.22034611053317,249.92388155425127,249.92388155425127,249.92388155425127,101.01219330881973,101.01219330881973,101.01219330881973,81.76955262170046,83.18376618407353,83.18376618407353,37.48528137423856,37.48528137423856,37.48528137423856,48.28427124746188,48.28427124746188,48.69848480983498,65.25483399593901,65.25483399593901,65.25483399593901,34.79898987322332,34.79898987322332,34.79898987322332,17.65685424949238,17.65685424949238,17.65685424949238,58.76955262170044,58.76955262170044,57.76955262170044,56.21320343559642,95.78174593052027,95.78174593052027,152.55129855222089,152.55129855222089,152.55129855222089,187.32085117392154,187.32085117392154,187.32085117392154,237.36248173426426,237.36248173426426,237.36248173426426,264.119841047145,264.119841047145,264.119841047145,306.04877323527927,306.04877323527927,306.04877323527927,307.0538238691621,307.0538238691621,306.639610306789,500069.5121933088,500069.5121933088,500069.5121933088,69.01219330881975,69.01219330881975,69.01219330881975,70.01219330881973,70.01219330881973,70.01219330881973,500058.441125497,500058.441125497,500058.441125497,59.35533905932735,59.35533905932735,59.35533905932735,500058.441125497,500058.441125497,500058.441125497,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,east
GH056,Nearshore,Rose Inlet,Unvegetated,52.18005372,-131.12025138,2019-06-29,9:04:00,1000,9:48,12:00,,Rose Inlet - Rocky,77.50535314608106,-131.119140846397,52.17990864162804,341.9726547895293,342.3868683519025,342.3868683519025,279.5756851698604,279.5756851698604,279.5756851698604,266.22034611053317,266.22034611053317,266.22034611053317,249.92388155425127,249.92388155425127,249.92388155425127,101.01219330881973,101.01219330881973,101.01219330881973,81.76955262170046,83.18376618407353,83.18376618407353,37.48528137423856,37.48528137423856,37.48528137423856,48.28427124746188,48.28427124746188,48.69848480983498,65.25483399593901,65.25483399593901,65.25483399593901,34.79898987322332,34.79898987322332,34.79898987322332,17.65685424949238,17.65685424949238,17.65685424949238,58.76955262170044,58.76955262170044,57.76955262170044,56.21320343559642,95.78174593052027,95.78174593052027,152.55129855222089,152.55129855222089,152.55129855222089,187.32085117392154,187.32085117392154,187.32085117392154,237.36248173426426,237.36248173426426,237.36248173426426,264.119841047145,264.119841047145,264.119841047145,306.04877323527927,306.04877323527927,306.04877323527927,307.0538238691621,307.0538238691621,306.639610306789,500069.5121933088,500069.5121933088,500069.5121933088,69.01219330881975,69.01219330881975,69.01219330881975,70.01219330881973,70.01219330881973,70.01219330881973,500058.441125497,500058.441125497,500058.441125497,59.35533905932735,59.35533905932735,59.35533905932735,500058.441125497,500058.441125497,500058.441125497,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,east
GH057,Nearshore,Rose Inlet,Unvegetated,52.1802527,-131.12025532,2019-06-29,9:04:00,1000,9:48,12:08,,Rose Inlet - Rocky,83.19787870069244,-131.11908753897416,52.18003861261675,341.9726547895293,342.3868683519025,342.3868683519025,279.5756851698604,279.5756851698604,279.5756851698604,266.22034611053317,266.22034611053317,266.22034611053317,249.92388155425127,249.92388155425127,249.92388155425127,101.01219330881973,101.01219330881973,101.01219330881973,81.76955262170046,83.18376618407353,83.18376618407353,37.48528137423856,37.48528137423856,37.48528137423856,48.28427124746188,48.28427124746188,48.69848480983498,65.25483399593901,65.25483399593901,65.25483399593901,34.79898987322332,34.79898987322332,34.79898987322332,17.65685424949238,17.65685424949238,17.65685424949238,58.76955262170044,58.76955262170044,57.76955262170044,56.21320343559642,95.78174593052027,95.78174593052027,152.55129855222089,152.55129855222089,152.55129855222089,187.32085117392154,187.32085117392154,187.32085117392154,237.36248173426426,237.36248173426426,237.36248173426426,264.119841047145,264.119841047145,264.119841047145,306.04877323527927,306.04877323527927,306.04877323527927,307.0538238691621,307.0538238691621,306.639610306789,500069.5121933088,500069.5121933088,500069.5121933088,69.01219330881975,69.01219330881975,69.01219330881975,70.01219330881973,70.01219330881973,70.01219330881973,500058.441125497,500058.441125497,500058.441125497,59.35533905932735,59.35533905932735,59.35533905932735,500058.441125497,500058.441125497,500058.441125497,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,east
GH064,Nearshore,Louscoone Inlet,Seagrass,52.23222235,-131.28427634,2019-06-30,11:33:00,1000,12:44,15:35,,Louscoone Inlet - Seagrass,50.82523774858296,-131.28469867837677,52.23184633374723,500361.7863632878,500362.20057685015,500362.20057685015,500299.38939366833,500299.38939366833,500299.38939366833,500286.0340546091,500286.0340546091,500286.0340546091,500269.73759005294,500269.73759005294,500269.73759005294,500120.8259018077,500120.8259018077,500120.8259018077,500101.58326112054,500102.9974746829,500102.9974746829,500057.29898987315,500057.29898987315,500057.29898987315,500057.26955262164,500057.26955262164,500057.68376618397,500074.2401153701,500074.2401153701,500074.2401153701,500039.64213562367,500039.64213562367,500039.64213562367,500018.3994949366,500018.3994949366,500018.3994949366,500059.5121933087,500059.5121933087,500058.51219330874,500076.0269119345,500096.5243866174,500096.5243866174,500153.293939239,500153.293939239,500153.293939239,500188.06349186064,500188.06349186064,500188.06349186064,500238.1051224209,500238.1051224209,500238.1051224209,500264.86248173384,500264.86248173384,500264.86248173384,500306.7914139219,500306.7914139219,500306.7914139219,500326.86753236793,500326.86753236793,500326.4533188056,1000089.3259018076,1000089.3259018076,1000089.3259018076,500088.82590180764,500088.82590180764,500088.82590180764,500089.8259018077,500089.8259018077,500089.8259018077,1000078.2548339958,1000078.2548339958,1000078.2548339958,500079.1690475582,500079.1690475582,500079.1690475582,1000078.2548339958,1000078.2548339958,1000078.2548339958,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH065,Nearshore,Louscoone Inlet,Seagrass,52.23235206,-131.28452176,2019-06-30,11:31:00,1000,12:44,15:00,,Louscoone Inlet - Seagrass,48.854028447106685,-131.28506173970555,52.23206424334571,500361.7863632878,500362.20057685015,500362.20057685015,500299.38939366833,500299.38939366833,500299.38939366833,500286.0340546091,500286.0340546091,500286.0340546091,500269.73759005294,500269.73759005294,500269.73759005294,500120.8259018077,500120.8259018077,500120.8259018077,500101.58326112054,500102.9974746829,500102.9974746829,500057.29898987315,500057.29898987315,500057.29898987315,500057.26955262164,500057.26955262164,500057.68376618397,500074.2401153701,500074.2401153701,500074.2401153701,500039.64213562367,500039.64213562367,500039.64213562367,500018.3994949366,500018.3994949366,500018.3994949366,500059.5121933087,500059.5121933087,500058.51219330874,500076.0269119345,500096.5243866174,500096.5243866174,500153.293939239,500153.293939239,500153.293939239,500188.06349186064,500188.06349186064,500188.06349186064,500238.1051224209,500238.1051224209,500238.1051224209,500264.86248173384,500264.86248173384,500264.86248173384,500306.7914139219,500306.7914139219,500306.7914139219,500326.86753236793,500326.86753236793,500326.4533188056,1000089.3259018076,1000089.3259018076,1000089.3259018076,500088.82590180764,500088.82590180764,500088.82590180764,500089.8259018077,500089.8259018077,500089.8259018077,1000078.2548339958,1000078.2548339958,1000078.2548339958,500079.1690475582,500079.1690475582,500079.1690475582,1000078.2548339958,1000078.2548339958,1000078.2548339958,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH066,Nearshore,Louscoone Inlet,Seagrass,52.23243491,-131.28468462,2019-06-30,11:30:00,1000,12:44,15:10,,Louscoone Inlet - Seagrass,47.240252222751344,-131.28522705180941,52.23217086789414,500361.7863632878,500362.20057685015,500362.20057685015,500299.38939366833,500299.38939366833,500299.38939366833,500286.0340546091,500286.0340546091,500286.0340546091,500269.73759005294,500269.73759005294,500269.73759005294,500120.8259018077,500120.8259018077,500120.8259018077,500101.58326112054,500102.9974746829,500102.9974746829,500057.29898987315,500057.29898987315,500057.29898987315,500057.26955262164,500057.26955262164,500057.68376618397,500074.2401153701,500074.2401153701,500074.2401153701,500039.64213562367,500039.64213562367,500039.64213562367,500018.3994949366,500018.3994949366,500018.3994949366,500059.5121933087,500059.5121933087,500058.51219330874,500076.0269119345,500096.5243866174,500096.5243866174,500153.293939239,500153.293939239,500153.293939239,500188.06349186064,500188.06349186064,500188.06349186064,500238.1051224209,500238.1051224209,500238.1051224209,500264.86248173384,500264.86248173384,500264.86248173384,500306.7914139219,500306.7914139219,500306.7914139219,500326.86753236793,500326.86753236793,500326.4533188056,1000089.3259018076,1000089.3259018076,1000089.3259018076,500088.82590180764,500088.82590180764,500088.82590180764,500089.8259018077,500089.8259018077,500089.8259018077,1000078.2548339958,1000078.2548339958,1000078.2548339958,500079.1690475582,500079.1690475582,500079.1690475582,1000078.2548339958,1000078.2548339958,1000078.2548339958,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,500025.81370849896,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH067,Nearshore,Louscoone Inlet,Unvegetated,52.22708885,-131.28139975,2019-06-30,11:41:00,1000,12:44,15:17,,Louscoone Inlet - Rocky,31.1911361112489,-131.28179767928958,52.2272261974564,361.28636328851377,361.70057685088693,361.70057685088693,298.88939366884483,298.88939366884483,298.88939366884483,285.53405460951757,285.53405460951757,285.53405460951757,269.237590053236,269.237590053236,269.237590053236,120.32590180780454,120.32590180780454,120.32590180780454,101.08326112068525,102.49747468305836,102.49747468305836,56.79898987322332,56.79898987322332,56.79898987322332,56.769552621700434,56.769552621700434,57.183766184073534,73.7401153701776,73.7401153701776,73.7401153701776,39.14213562373094,39.14213562373094,39.14213562373094,17.899494936611664,17.899494936611664,17.899494936611664,59.012193308819725,59.012193308819725,58.012193308819725,75.52691193458116,96.02438661763956,96.02438661763956,152.7939392393402,152.7939392393402,152.7939392393402,187.56349186104083,187.56349186104083,187.56349186104083,237.60512242138356,237.60512242138356,237.60512242138356,264.36248173426424,264.36248173426424,264.36248173426424,306.29141392239853,306.29141392239853,306.29141392239853,326.3675323681467,326.3675323681467,325.9533188057737,500088.8259018078,500088.8259018078,500088.8259018078,88.32590180780454,88.32590180780454,88.32590180780454,89.32590180780454,89.32590180780454,89.32590180780454,500077.75483399595,500077.75483399595,500077.75483399595,78.66904755831214,78.66904755831214,78.66904755831214,500077.75483399595,500077.75483399595,500077.75483399595,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,500000.5,500000.5,500000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH068,Nearshore,Louscoone Inlet,Unvegetated,52.22729127,-131.28125332,2019-06-30,11:42:00,1000,12:44,15:00,,Louscoone Inlet - Rocky,27.813549806610176,-131.28112330448272,52.22752813706452,361.28636328851377,361.70057685088693,361.70057685088693,298.88939366884483,298.88939366884483,298.88939366884483,285.53405460951757,285.53405460951757,285.53405460951757,269.237590053236,269.237590053236,269.237590053236,120.32590180780454,120.32590180780454,120.32590180780454,101.08326112068525,102.49747468305836,102.49747468305836,56.79898987322332,56.79898987322332,56.79898987322332,56.769552621700434,56.769552621700434,57.183766184073534,73.7401153701776,73.7401153701776,73.7401153701776,39.14213562373094,39.14213562373094,39.14213562373094,17.899494936611664,17.899494936611664,17.899494936611664,59.012193308819725,59.012193308819725,58.012193308819725,75.52691193458116,96.02438661763956,96.02438661763956,152.7939392393402,152.7939392393402,152.7939392393402,187.56349186104083,187.56349186104083,187.56349186104083,237.60512242138356,237.60512242138356,237.60512242138356,264.36248173426424,264.36248173426424,264.36248173426424,306.29141392239853,306.29141392239853,306.29141392239853,326.3675323681467,326.3675323681467,325.9533188057737,500088.8259018078,500088.8259018078,500088.8259018078,88.32590180780454,88.32590180780454,88.32590180780454,89.32590180780454,89.32590180780454,89.32590180780454,500077.75483399595,500077.75483399595,500077.75483399595,78.66904755831214,78.66904755831214,78.66904755831214,500077.75483399595,500077.75483399595,500077.75483399595,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,500000.5,500000.5,500000.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH069,Nearshore,Louscoone Inlet,Unvegetated,52.22757332,-131.2812146,2019-06-30,11:43:00,1000,12:44,15:00,,Louscoone Inlet - Rocky,0.5515210425372145,-131.28120913150025,52.22757697051495,361.28636328851377,361.70057685088693,361.70057685088693,298.88939366884483,298.88939366884483,298.88939366884483,285.53405460951757,285.53405460951757,285.53405460951757,269.237590053236,269.237590053236,269.237590053236,120.32590180780454,120.32590180780454,120.32590180780454,101.08326112068525,102.49747468305836,102.49747468305836,56.79898987322332,56.79898987322332,56.79898987322332,56.769552621700434,56.769552621700434,57.183766184073534,73.7401153701776,73.7401153701776,73.7401153701776,39.14213562373094,39.14213562373094,39.14213562373094,17.899494936611664,17.899494936611664,17.899494936611664,59.012193308819725,59.012193308819725,58.012193308819725,75.52691193458116,96.02438661763956,96.02438661763956,152.7939392393402,152.7939392393402,152.7939392393402,187.56349186104083,187.56349186104083,187.56349186104083,237.60512242138356,237.60512242138356,237.60512242138356,264.36248173426424,264.36248173426424,264.36248173426424,306.29141392239853,306.29141392239853,306.29141392239853,326.3675323681467,326.3675323681467,325.9533188057737,500088.8259018078,500088.8259018078,500088.8259018078,88.32590180780454,88.32590180780454,88.32590180780454,89.32590180780454,89.32590180780454,89.32590180780454,500077.75483399595,500077.75483399595,500077.75483399595,78.66904755831214,78.66904755831214,78.66904755831214,500077.75483399595,500077.75483399595,500077.75483399595,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,25.313708498984756,500000.5,500000.5,500000.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH076,Nearshore,Gowgaia Bay,Seagrass,52.43126631,-131.55157146,2019-07-02,9:43:00,1000,10:21,12:10,,Gowgaia Bay - Seagrass,139.56513353506458,-131.55022919758724,52.430316532853475,399.39906166072126,399.8132752230944,399.8132752230944,337.0020920410523,337.0020920410523,337.0020920410523,323.646752981725,323.646752981725,323.646752981725,307.3502884254437,307.3502884254437,307.3502884254437,158.43860018001274,158.43860018001274,158.43860018001274,139.19595949289342,140.61017305526653,140.61017305526653,94.91168824543142,94.91168824543142,94.91168824543142,91.95331880577409,91.95331880577409,92.3675323681472,108.9238815542513,108.9238815542513,108.9238815542513,68.52691193458116,68.52691193458116,68.52691193458116,48.355339059327356,48.355339059327356,48.355339059327356,7.242640687119285,7.242640687119285,5.65685424949238,113.63961030678934,49.87005768508878,49.87005768508878,98.43860018001266,98.43860018001266,98.43860018001266,133.20815280171328,133.20815280171328,133.20815280171328,183.24978336205604,183.24978336205604,183.24978336205604,210.0071426749367,210.0071426749367,210.0071426749367,251.93607486307118,251.93607486307118,251.93607486307118,290.32085117392137,290.32085117392137,289.90663761154826,500126.93860018003,500126.93860018003,500126.93860018003,126.43860018001274,126.43860018001274,126.43860018001274,127.43860018001274,127.43860018001274,127.43860018001274,500115.8675323681,500115.8675323681,500115.8675323681,116.78174593052033,116.78174593052033,116.78174593052033,500115.8675323681,500115.8675323681,500115.8675323681,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,500064.16904755833,500064.16904755833,500064.16904755833,63.669047558312094,63.669047558312094,63.669047558312094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH077,Nearshore,Gowgaia Bay,Seagrass,52.43146748,-131.55144691,2019-07-02,9:45:00,1000,10:21,12:38,,Gowgaia Bay - Seagrass,150.87390119991898,-131.54995313189295,52.430465148772136,399.39906166072126,399.8132752230944,399.8132752230944,337.0020920410523,337.0020920410523,337.0020920410523,323.646752981725,323.646752981725,323.646752981725,307.3502884254437,307.3502884254437,307.3502884254437,158.43860018001274,158.43860018001274,158.43860018001274,139.19595949289342,140.61017305526653,140.61017305526653,94.91168824543142,94.91168824543142,94.91168824543142,91.95331880577409,91.95331880577409,92.3675323681472,108.9238815542513,108.9238815542513,108.9238815542513,68.52691193458116,68.52691193458116,68.52691193458116,48.355339059327356,48.355339059327356,48.355339059327356,7.242640687119285,7.242640687119285,5.65685424949238,113.63961030678934,49.87005768508878,49.87005768508878,98.43860018001266,98.43860018001266,98.43860018001266,133.20815280171328,133.20815280171328,133.20815280171328,183.24978336205604,183.24978336205604,183.24978336205604,210.0071426749367,210.0071426749367,210.0071426749367,251.93607486307118,251.93607486307118,251.93607486307118,290.32085117392137,290.32085117392137,289.90663761154826,500126.93860018003,500126.93860018003,500126.93860018003,126.43860018001274,126.43860018001274,126.43860018001274,127.43860018001274,127.43860018001274,127.43860018001274,500115.8675323681,500115.8675323681,500115.8675323681,116.78174593052033,116.78174593052033,116.78174593052033,500115.8675323681,500115.8675323681,500115.8675323681,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,500064.16904755833,500064.16904755833,500064.16904755833,63.669047558312094,63.669047558312094,63.669047558312094,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH078,Nearshore,Gowgaia Bay,Seagrass,52.43161772,-131.55128941,2019-07-02,9:46:00,1000,10:21,12:38,,Gowgaia Bay - Seagrass,147.7638673544598,-131.54913002075463,52.43147206554766,399.39906166072126,399.8132752230944,399.8132752230944,337.0020920410523,337.0020920410523,337.0020920410523,323.646752981725,323.646752981725,323.646752981725,307.3502884254437,307.3502884254437,307.3502884254437,158.43860018001274,158.43860018001274,158.43860018001274,139.19595949289342,140.61017305526653,140.61017305526653,94.91168824543142,94.91168824543142,94.91168824543142,91.95331880577409,91.95331880577409,92.3675323681472,108.9238815542513,108.9238815542513,108.9238815542513,68.52691193458116,68.52691193458116,68.52691193458116,48.355339059327356,48.355339059327356,48.355339059327356,7.242640687119285,7.242640687119285,5.65685424949238,113.63961030678934,49.87005768508878,49.87005768508878,98.43860018001266,98.43860018001266,98.43860018001266,133.20815280171328,133.20815280171328,133.20815280171328,183.24978336205604,183.24978336205604,183.24978336205604,210.0071426749367,210.0071426749367,210.0071426749367,251.93607486307118,251.93607486307118,251.93607486307118,290.32085117392137,290.32085117392137,289.90663761154826,500126.93860018003,500126.93860018003,500126.93860018003,126.43860018001274,126.43860018001274,126.43860018001274,127.43860018001274,127.43860018001274,127.43860018001274,500115.8675323681,500115.8675323681,500115.8675323681,116.78174593052033,116.78174593052033,116.78174593052033,500115.8675323681,500115.8675323681,500115.8675323681,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,63.42640687119282,500064.16904755833,500064.16904755833,500064.16904755833,63.669047558312094,63.669047558312094,63.669047558312094,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH079,Nearshore,Gowgaia Bay,Unvegetated,52.41985326,-131.55878216,2019-07-02,9:31:00,1000,10:14,12:00,,Gowgaia Bay - Rocky,18.255718767761675,-131.55868929528964,52.420007181067625,396.98484809834815,397.3990616607213,397.3990616607213,334.5878784786792,334.5878784786792,334.5878784786792,321.23253941935207,321.23253941935207,321.23253941935207,304.93607486307064,304.93607486307064,304.93607486307064,156.0243866176396,156.0243866176396,156.0243866176396,136.78174593052032,138.19595949289342,138.19595949289342,92.4974746830583,92.4974746830583,92.4974746830583,89.53910524340098,89.53910524340098,89.95331880577409,106.5096679918782,106.5096679918782,106.5096679918782,66.11269837220809,66.11269837220809,66.11269837220809,45.94112549695426,45.94112549695426,45.94112549695426,5.414213562373095,5.414213562373095,3.8284271247461903,111.22539674441622,48.0416305603426,48.0416305603426,96.61017305526646,96.61017305526646,96.61017305526646,131.37972567696707,131.37972567696707,131.37972567696707,181.42135623730982,181.42135623730982,181.42135623730982,208.17871555019053,208.17871555019053,208.17871555019053,250.107647738325,250.107647738325,250.107647738325,288.49242404917516,288.49242404917516,288.07821048680205,500124.5243866177,500124.5243866177,500124.5243866177,124.02438661763962,124.02438661763962,124.02438661763962,125.02438661763962,125.02438661763962,125.02438661763962,500113.4533188057,500113.4533188057,500113.4533188057,114.36753236814721,114.36753236814721,114.36753236814721,500113.4533188057,500113.4533188057,500113.4533188057,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,500061.75483399595,500061.75483399595,500061.75483399595,61.25483399593901,61.25483399593901,61.25483399593901,2.4142135623730954,2.4142135623730954,2.4142135623730954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
GH080,Nearshore,Gowgaia Bay,Unvegetated,52.42005066,-131.55913361,2019-07-02,9:32:00,1000,10:14,12:00,,Gowgaia Bay - Rocky,20.195665802427328,-131.55883956357528,52.42007554290216,396.98484809834815,397.3990616607213,397.3990616607213,334.5878784786792,334.5878784786792,334.5878784786792,321.23253941935207,321.23253941935207,321.23253941935207,304.93607486307064,304.93607486307064,304.93607486307064,156.0243866176396,156.0243866176396,156.0243866176396,136.78174593052032,138.19595949289342,138.19595949289342,92.4974746830583,92.4974746830583,92.4974746830583,89.53910524340098,89.53910524340098,89.95331880577409,106.5096679918782,106.5096679918782,106.5096679918782,66.11269837220809,66.11269837220809,66.11269837220809,45.94112549695426,45.94112549695426,45.94112549695426,5.414213562373095,5.414213562373095,3.8284271247461903,111.22539674441622,48.0416305603426,48.0416305603426,96.61017305526646,96.61017305526646,96.61017305526646,131.37972567696707,131.37972567696707,131.37972567696707,181.42135623730982,181.42135623730982,181.42135623730982,208.17871555019053,208.17871555019053,208.17871555019053,250.107647738325,250.107647738325,250.107647738325,288.49242404917516,288.49242404917516,288.07821048680205,500124.5243866177,500124.5243866177,500124.5243866177,124.02438661763962,124.02438661763962,124.02438661763962,125.02438661763962,125.02438661763962,125.02438661763962,500113.4533188057,500113.4533188057,500113.4533188057,114.36753236814721,114.36753236814721,114.36753236814721,500113.4533188057,500113.4533188057,500113.4533188057,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,61.012193308819725,500061.75483399595,500061.75483399595,500061.75483399595,61.25483399593901,61.25483399593901,61.25483399593901,2.4142135623730954,2.4142135623730954,2.4142135623730954,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,west
