sample_id,query,asv_read_index,asv_read_raw,asv_pa,kingdom,metazoa_terrestrial
GH053,ASV190,0,0,0,Metazoa,0
GH053,ASV191,0,0,0,Metazoa,0
GH053,ASV192,0,0,0,Metazoa,0
GH053,ASV193,0,0,0,Metazoa,0
GH053,ASV194,0,0,0,Metazoa,0
GH053,ASV195,0,0,0,Metazoa,0
GH053,ASV196,0,0,0,Metazoa,0
GH053,ASV197,0,0,0,Metazoa,0
GH053,ASV198,0,0,0,Metazoa,0
GH053,ASV199,0,0,0,Metazoa,0
GH053,ASV200,0,0,0,Metazoa,0
GH053,ASV201,0,0,0,Metazoa,0
GH053,ASV202,0,0,0,Metazoa,0
GH053,ASV203,0,0,0,NA,0
GH053,ASV204,0,0,0,Metazoa,0
GH053,ASV205,0,0,0,Metazoa,0
GH053,ASV206,0,0,0,Metazoa,0
GH053,ASV207,0,0,0,Metazoa,0
GH053,ASV208,0,0,0,Metazoa,0
GH053,ASV209,0,0,0,Metazoa,0
GH053,ASV210,0,0,0,Metazoa,0
GH053,ASV211,0,0,0,Metazoa,1
GH053,ASV212,0,0,0,Metazoa,0
GH053,ASV213,0,0,0,Metazoa,0
GH053,ASV214,0,0,0,Metazoa,0
GH053,ASV215,0,0,0,Metazoa,0
GH053,ASV216,0,0,0,Metazoa,0
GH053,ASV217,0,0,0,Metazoa,0
GH053,ASV218,0,0,0,Metazoa,0
GH053,ASV219,0,0,0,Metazoa,0
GH053,ASV220,0,0,0,Metazoa,0
GH053,ASV221,0,0,0,Metazoa,0
GH053,ASV222,0,0,0,Metazoa,0
GH053,ASV223,0,0,0,Metazoa,0
GH053,ASV224,0,0,0,Metazoa,0
GH053,ASV225,0,0,0,Metazoa,0
GH053,ASV226,0,0,0,Metazoa,0
GH053,ASV227,0,0,0,Metazoa,0
GH053,ASV228,0,0,0,Metazoa,0
GH053,ASV229,0,0,0,Metazoa,0
GH053,ASV230,0,0,0,Metazoa,0
GH053,ASV231,0,0,0,Metazoa,0
GH053,ASV232,0,0,0,Metazoa,1
GH053,ASV233,0,0,0,NA,0
GH053,ASV234,0,0,0,Metazoa,1
GH053,ASV235,0,0,0,Metazoa,0
GH053,ASV236,0,0,0,Metazoa,0
GH053,ASV237,0,0,0,Metazoa,1
GH053,ASV238,0,0,0,Metazoa,0
GH053,ASV239,0,0,0,Metazoa,0
GH053,ASV240,0,0,0,Metazoa,0
GH053,ASV241,0,0,0,Metazoa,0
GH053,ASV242,0,0,0,Metazoa,0
GH053,ASV243,0,0,0,Metazoa,0
GH053,ASV244,0,0,0,Metazoa,0
GH053,ASV245,0,0,0,Metazoa,0
GH053,ASV246,0,0,0,Metazoa,0
GH053,ASV247,0,0,0,Metazoa,0
GH053,ASV248,0,0,0,Metazoa,0
GH053,ASV249,0,0,0,Metazoa,0
GH053,ASV250,0,0,0,Metazoa,0
GH053,ASV251,0,0,0,Metazoa,0
GH053,ASV252,0,0,0,Metazoa,0
GH053,ASV253,0,0,0,Metazoa,0
GH053,ASV254,0,0,0,Metazoa,0
GH053,ASV255,0,0,0,NA,0
GH053,ASV256,0,0,0,Metazoa,0
GH053,ASV257,0,0,0,Metazoa,0
GH053,ASV258,0,0,0,Metazoa,0
GH053,ASV259,0,0,0,Metazoa,0
GH053,ASV260,0,0,0,Metazoa,0
GH053,ASV261,0,0,0,Metazoa,0
GH053,ASV262,0,0,0,Metazoa,0
GH053,ASV263,0,0,0,Metazoa,0
GH053,ASV264,0,0,0,Metazoa,0
GH053,ASV265,0,0,0,Metazoa,0
GH053,ASV266,0,0,0,Metazoa,0
GH053,ASV267,0,0,0,Metazoa,0
GH053,ASV268,0,0,0,Metazoa,0
GH053,ASV269,0,0,0,Metazoa,0
GH053,ASV270,0,0,0,Metazoa,0
GH053,ASV271,0,0,0,Metazoa,0
GH053,ASV272,0,0,0,Metazoa,0
GH053,ASV273,0,0,0,Metazoa,1
GH053,ASV274,0,0,0,Metazoa,0
GH053,ASV275,0,0,0,Metazoa,0
GH053,ASV276,0,0,0,Metazoa,0
GH053,ASV277,0,0,0,Metazoa,0
GH053,ASV278,0,0,0,Metazoa,0
GH053,ASV279,0,0,0,Metazoa,0
GH053,ASV280,0,0,0,Metazoa,0
GH053,ASV281,0,0,0,Metazoa,0
GH053,ASV282,0,0,0,Metazoa,0
GH053,ASV283,0,0,0,Metazoa,0
GH053,ASV284,0,0,0,Metazoa,0
GH053,ASV285,0,0,0,Metazoa,0
GH053,ASV286,0,0,0,Chromista,0
GH053,ASV287,0,0,0,Metazoa,0
GH053,ASV288,0,0,0,Metazoa,0
GH053,ASV289,0,0,0,NA,0
GH053,ASV290,0,0,0,Metazoa,0
GH053,ASV291,0,0,0,Metazoa,0
GH053,ASV292,0,0,0,Metazoa,0
GH053,ASV293,0,0,0,Metazoa,0
GH053,ASV294,0,0,0,Metazoa,0
GH053,ASV295,0,0,0,Metazoa,0
GH053,ASV296,0,0,0,Metazoa,0
GH053,ASV297,0,0,0,Metazoa,0
GH053,ASV298,0,0,0,Metazoa,0
GH053,ASV299,0,0,0,Metazoa,0
GH053,ASV300,0,0,0,Metazoa,0
GH053,ASV301,0,0,0,Metazoa,0
GH053,ASV302,0,0,0,Metazoa,0
GH053,ASV303,0,0,0,Metazoa,0
GH053,ASV304,0,0,0,Metazoa,0
GH053,ASV305,0,0,0,Metazoa,0
GH053,ASV306,0,0,0,Metazoa,0
GH053,ASV307,0,0,0,Metazoa,0
GH053,ASV308,0,0,0,Metazoa,0
GH053,ASV309,0,0,0,Metazoa,0
GH053,ASV310,0,0,0,Metazoa,0
GH053,ASV311,0,0,0,Metazoa,0
GH053,ASV312,0,0,0,Metazoa,0
GH053,ASV313,0,0,0,Metazoa,0
GH053,ASV314,0,0,0,Metazoa,0
GH053,ASV315,0,0,0,Metazoa,0
GH053,ASV316,0,0,0,Metazoa,0
GH053,ASV317,0,0,0,Metazoa,0
GH053,ASV318,0,0,0,Metazoa,0
GH053,ASV319,0,0,0,Metazoa,1
GH053,ASV320,0,0,0,Metazoa,0
GH053,ASV321,0,0,0,Metazoa,0
GH053,ASV322,0,0,0,Metazoa,0
GH053,ASV323,0,0,0,Metazoa,0
GH053,ASV324,0,0,0,Metazoa,0
GH053,ASV325,0,0,0,Metazoa,0
GH053,ASV326,0,0,0,Metazoa,0
GH053,ASV327,0,0,0,Metazoa,0
GH053,ASV328,0,0,0,Metazoa,0
GH053,ASV329,0,0,0,Metazoa,0
GH053,ASV330,0,0,0,Metazoa,0
GH053,ASV331,0,0,0,Metazoa,0
GH053,ASV332,0,0,0,Metazoa,0
GH053,ASV333,0,0,0,Metazoa,1
GH053,ASV334,0,0,0,Metazoa,0
GH053,ASV335,0,0,0,Metazoa,1
GH053,ASV336,0,0,0,Metazoa,0
GH053,ASV337,0,0,0,Metazoa,0
GH053,ASV338,0,0,0,Metazoa,0
GH053,ASV339,0,0,0,Metazoa,0
GH053,ASV340,0,0,0,Metazoa,0
GH053,ASV341,0,0,0,Metazoa,0
GH053,ASV342,0,0,0,Metazoa,0
GH053,ASV343,0,0,0,Metazoa,0
GH053,ASV344,0,0,0,Metazoa,0
GH053,ASV345,0,0,0,Metazoa,0
GH053,ASV346,0,0,0,Metazoa,0
GH053,ASV347,0,0,0,Metazoa,0
GH053,ASV348,0,0,0,Metazoa,0
GH053,ASV349,0,0,0,Metazoa,0
GH053,ASV350,0,0,0,Metazoa,0
GH053,ASV351,0,0,0,Metazoa,0
GH053,ASV352,0,0,0,Metazoa,0
GH053,ASV353,0,0,0,Metazoa,0
GH053,ASV354,0,0,0,Metazoa,0
GH053,ASV355,0,0,0,Metazoa,0
GH053,ASV356,0,0,0,Metazoa,0
GH053,ASV357,0,0,0,Metazoa,0
GH053,ASV358,0,0,0,Metazoa,0
GH053,ASV359,0,0,0,Metazoa,0
GH053,ASV360,0,0,0,Metazoa,0
GH053,ASV361,0,0,0,Metazoa,0
GH053,ASV362,0,0,0,Metazoa,0
GH053,ASV363,0,0,0,NA,0
GH053,ASV364,0,0,0,NA,0
GH053,ASV365,0,0,0,Metazoa,0
GH053,ASV366,0,0,0,Metazoa,0
GH053,ASV367,0,0,0,NA,0
GH053,ASV368,0,0,0,Metazoa,0
GH053,ASV369,0,0,0,Metazoa,0
GH053,ASV370,0,0,0,Metazoa,0
GH053,ASV371,0,0,0,Metazoa,0
GH053,ASV372,0,0,0,Metazoa,0
GH053,ASV373,0,0,0,NA,0
GH053,ASV374,0,0,0,Metazoa,0
GH053,ASV375,0,0,0,Metazoa,0
GH053,ASV376,0,0,0,Metazoa,0
GH053,ASV377,0,0,0,Metazoa,0
GH053,ASV378,0,0,0,Metazoa,0
GH053,ASV379,0,0,0,Metazoa,0
GH053,ASV380,0,0,0,Metazoa,0
GH053,ASV381,0,0,0,Metazoa,0
GH053,ASV382,0,0,0,NA,0
GH053,ASV383,0,0,0,Metazoa,0
GH053,ASV384,0,0,0,Metazoa,0
GH053,ASV385,0,0,0,Metazoa,0
GH053,ASV386,0,0,0,Metazoa,0
GH053,ASV387,0,0,0,Metazoa,0
GH053,ASV388,0,0,0,Metazoa,0
GH053,ASV389,0,0,0,Metazoa,0
GH053,ASV390,0,0,0,NA,0
GH053,ASV391,0,0,0,Metazoa,0
GH053,ASV392,0,0,0,Metazoa,0
GH053,ASV393,0,0,0,Metazoa,0
GH053,ASV394,0,0,0,Metazoa,0
GH053,ASV395,0,0,0,Metazoa,0
GH053,ASV396,0,0,0,Metazoa,0
GH053,ASV397,0,0,0,Metazoa,0
GH053,ASV398,0,0,0,Metazoa,0
GH053,ASV399,0,0,0,Metazoa,0
GH053,ASV400,0,0,0,Metazoa,0
GH053,ASV401,0,0,0,Metazoa,0
GH053,ASV402,0,0,0,Metazoa,0
GH053,ASV403,0,0,0,Metazoa,0
GH053,ASV404,0,0,0,Metazoa,0
GH053,ASV405,0,0,0,Metazoa,0
GH053,ASV406,0.4170403587443946,186,1,Metazoa,0
GH053,ASV407,0,0,0,NA,0
GH053,ASV408,0,0,0,Metazoa,0
GH053,ASV409,0,0,0,Metazoa,0
GH053,ASV410,0,0,0,Metazoa,0
GH053,ASV411,0,0,0,Metazoa,0
GH053,ASV412,0,0,0,NA,0
GH053,ASV413,0,0,0,Metazoa,0
GH053,ASV414,0,0,0,NA,0
GH053,ASV415,0,0,0,Metazoa,0
GH053,ASV416,0,0,0,Metazoa,0
GH053,ASV417,0,0,0,Metazoa,0
GH053,ASV418,0,0,0,Metazoa,1
GH053,ASV419,0,0,0,Metazoa,0
GH053,ASV420,0,0,0,Metazoa,0
GH053,ASV421,0,0,0,Metazoa,0
GH053,ASV422,0,0,0,Metazoa,0
GH053,ASV423,0,0,0,Metazoa,0
GH053,ASV424,0,0,0,Metazoa,0
GH053,ASV425,0,0,0,Metazoa,0
GH053,ASV426,0,0,0,Metazoa,0
GH053,ASV427,0,0,0,Metazoa,0
GH053,ASV428,0,0,0,Metazoa,0
GH053,ASV429,0,0,0,Metazoa,0
GH053,ASV430,0,0,0,Metazoa,0
GH053,ASV431,0,0,0,Metazoa,0
GH053,ASV432,0,0,0,NA,0
GH053,ASV433,0,0,0,Metazoa,0
GH053,ASV434,0,0,0,Metazoa,0
GH053,ASV435,0,0,0,Metazoa,0
GH053,ASV436,0,0,0,Metazoa,0
GH053,ASV437,0,0,0,Metazoa,0
GH053,ASV438,0,0,0,Metazoa,0
GH053,ASV439,0,0,0,Metazoa,0
GH053,ASV440,0,0,0,Metazoa,0
GH053,ASV441,0,0,0,Metazoa,0
GH053,ASV442,0,0,0,Metazoa,0
GH053,ASV443,0,0,0,Metazoa,0
GH053,ASV444,0,0,0,Metazoa,0
GH053,ASV445,0,0,0,Metazoa,0
GH053,ASV446,0,0,0,Metazoa,0
GH053,ASV447,0,0,0,Metazoa,0
GH053,ASV448,0,0,0,Metazoa,0
GH053,ASV449,0,0,0,Metazoa,0
GH053,ASV450,0,0,0,Metazoa,0
GH053,ASV451,0,0,0,Metazoa,0
GH053,ASV452,0,0,0,Metazoa,0
GH053,ASV453,0,0,0,Metazoa,0
GH053,ASV454,0,0,0,Metazoa,0
GH053,ASV455,0,0,0,Metazoa,0
GH053,ASV456,0,0,0,Metazoa,0
GH053,ASV457,0,0,0,Metazoa,0
GH053,ASV458,0,0,0,Metazoa,0
GH053,ASV459,0,0,0,Metazoa,0
GH053,ASV460,0,0,0,Metazoa,0
GH053,ASV461,1,344,1,Metazoa,0
GH053,ASV462,0,0,0,Metazoa,0
GH053,ASV463,0,0,0,NA,0
GH053,ASV464,0,0,0,Metazoa,0
GH053,ASV465,0,0,0,NA,0
GH053,ASV466,0,0,0,Metazoa,0
GH053,ASV467,0,0,0,Metazoa,0
GH053,ASV468,0,0,0,Metazoa,0
GH053,ASV469,0,0,0,Metazoa,0
GH053,ASV470,0,0,0,Metazoa,0
GH053,ASV471,0,0,0,Metazoa,0
GH053,ASV472,0,0,0,Metazoa,0
GH053,ASV473,0,0,0,NA,0
GH053,ASV474,0,0,0,Metazoa,0
GH053,ASV475,0,0,0,Metazoa,0
GH053,ASV476,0,0,0,Metazoa,0
GH053,ASV477,0,0,0,Metazoa,0
GH053,ASV478,0,0,0,Metazoa,0
GH053,ASV479,0,0,0,Metazoa,0
GH053,ASV480,0,0,0,Metazoa,1
GH053,ASV481,0,0,0,Metazoa,1
GH053,ASV482,0,0,0,Metazoa,1
GH053,ASV483,0,0,0,Metazoa,1
GH053,ASV484,0,0,0,Metazoa,1
GH053,ASV485,0,0,0,Metazoa,1
GH053,ASV486,0,0,0,Metazoa,1
GH053,ASV487,0,0,0,Metazoa,1
GH053,ASV488,1,302,1,Metazoa,1
GH053,ASV489,0,0,0,Metazoa,1
GH053,ASV490,0,0,0,Metazoa,0
GH053,ASV491,0,0,0,Metazoa,0
GH053,ASV492,0,0,0,Metazoa,0
GH053,ASV493,0,0,0,Metazoa,0
GH053,ASV494,0,0,0,Metazoa,0
GH053,ASV495,0,0,0,Metazoa,0
GH053,ASV496,0,0,0,Metazoa,0
GH053,ASV497,0,0,0,Metazoa,0
GH053,ASV498,0,0,0,Metazoa,0
GH053,ASV499,0,0,0,Metazoa,0
GH053,ASV500,0,0,0,Metazoa,0
GH053,ASV501,0,0,0,Metazoa,0
GH053,ASV502,0,0,0,Metazoa,0
GH053,ASV503,0,0,0,Metazoa,0
GH053,ASV504,0,0,0,Metazoa,0
GH053,ASV505,0,0,0,Metazoa,0
GH053,ASV506,0,0,0,Metazoa,0
GH053,ASV507,0,0,0,Metazoa,0
GH053,ASV508,0,0,0,Metazoa,0
GH053,ASV509,0,0,0,Metazoa,0
GH053,ASV510,0,0,0,Metazoa,0
GH053,ASV511,0,0,0,Metazoa,0
GH053,ASV512,0,0,0,Metazoa,0
GH053,ASV513,0,0,0,Metazoa,0
GH053,ASV514,0,0,0,Metazoa,0
GH053,ASV515,0,0,0,Metazoa,0
GH053,ASV516,0,0,0,Metazoa,0
GH053,ASV517,0,0,0,Metazoa,0
GH053,ASV518,0,0,0,Metazoa,0
GH053,ASV520,0,0,0,Metazoa,0
GH053,ASV522,0,0,0,Metazoa,0
GH053,ASV523,0,0,0,Metazoa,0
GH053,ASV524,0,0,0,Metazoa,0
GH053,ASV525,0,0,0,NA,0
GH053,ASV526,0,0,0,Metazoa,0
GH053,ASV527,0,0,0,Metazoa,0
GH053,ASV528,0,0,0,Metazoa,0
GH053,ASV529,0,0,0,Metazoa,0
GH053,ASV530,0,0,0,Metazoa,0
GH053,ASV531,0,0,0,Metazoa,0
GH053,ASV532,0,0,0,Metazoa,0
GH053,ASV533,0,0,0,Metazoa,0
GH053,ASV534,0,0,0,Metazoa,0
GH053,ASV535,0,0,0,Metazoa,0
GH053,ASV536,0,0,0,Metazoa,0
GH053,ASV537,0,0,0,Metazoa,0
GH053,ASV538,0,0,0,Metazoa,1
GH053,ASV539,0,0,0,Metazoa,0
GH053,ASV540,0,0,0,Metazoa,0
GH053,ASV541,0,0,0,Metazoa,0
GH053,ASV542,0,0,0,Metazoa,0
GH053,ASV543,0,0,0,Metazoa,0
GH053,ASV544,0,0,0,Metazoa,0
GH053,ASV545,0,0,0,Metazoa,1
GH053,ASV546,0,0,0,Metazoa,0
GH053,ASV547,0,0,0,Metazoa,0
GH053,ASV548,0,0,0,Metazoa,0
GH053,ASV549,0,0,0,Metazoa,0
GH053,ASV550,0,0,0,Metazoa,0
GH053,ASV551,0,0,0,Metazoa,0
GH053,ASV552,0.17142857142857143,36,1,Chromista,0
GH053,ASV553,0,0,0,Metazoa,0
GH053,ASV554,0,0,0,Metazoa,1
GH053,ASV555,0,0,0,Metazoa,0
GH053,ASV556,0,0,0,Metazoa,0
GH053,ASV557,0,0,0,Metazoa,0
GH053,ASV558,0,0,0,Metazoa,0
GH053,ASV559,0,0,0,Metazoa,0
GH053,ASV560,0,0,0,Metazoa,0
GH053,ASV561,0,0,0,Metazoa,0
GH053,ASV562,0,0,0,Metazoa,0
GH053,ASV563,0,0,0,Metazoa,0
GH053,ASV564,0,0,0,Metazoa,0
GH053,ASV565,0,0,0,Metazoa,0
GH053,ASV566,0,0,0,Metazoa,0
GH053,ASV567,0,0,0,Metazoa,0
GH053,ASV568,0,0,0,Metazoa,0
GH053,ASV569,0,0,0,Metazoa,0
GH053,ASV570,0,0,0,Metazoa,0
GH053,ASV571,0,0,0,Metazoa,0
GH053,ASV572,0,0,0,Metazoa,0
GH053,ASV573,0,0,0,Metazoa,0
GH053,ASV574,0,0,0,Metazoa,0
GH053,ASV575,0,0,0,Metazoa,0
GH053,ASV576,0,0,0,Metazoa,0
GH053,ASV577,0,0,0,Metazoa,0
GH053,ASV578,0,0,0,NA,0
GH053,ASV579,0,0,0,Metazoa,0
GH053,ASV580,0,0,0,Metazoa,0
GH053,ASV581,0,0,0,Metazoa,0
GH053,ASV582,0,0,0,Metazoa,0
GH053,ASV583,0,0,0,Metazoa,0
GH053,ASV584,0,0,0,Metazoa,0
GH053,ASV585,0,0,0,Metazoa,0
GH053,ASV586,0,0,0,Metazoa,0
GH053,ASV587,0,0,0,Metazoa,0
GH053,ASV588,1,125,1,Metazoa,0
GH053,ASV589,0,0,0,Metazoa,0
GH053,ASV590,0,0,0,Metazoa,1
GH053,ASV591,0,0,0,Metazoa,1
GH053,ASV592,0,0,0,NA,1
GH053,ASV593,0,0,0,Chromista,1
GH053,ASV594,1,90,1,Metazoa,1
GH053,ASV595,0,0,0,Metazoa,1
GH053,ASV596,0,0,0,Metazoa,1
GH053,ASV597,0,0,0,Metazoa,1
GH053,ASV598,0,0,0,Metazoa,1
GH053,ASV599,0,0,0,NA,1
GH053,ASV600,0,0,0,NA,0
GH053,ASV601,0,0,0,NA,0
GH053,ASV602,0,0,0,Chromista,0
GH053,ASV603,0,0,0,Chromista,0
GH053,ASV604,0,0,0,Metazoa,0
GH053,ASV606,0,0,0,NA,0
GH053,ASV608,0,0,0,NA,0
GH053,ASV609,0,0,0,Chromista,0
GH053,ASV610,0,0,0,Metazoa,0
GH053,ASV611,0,0,0,Metazoa,0
GH053,ASV612,0,0,0,NA,0
GH053,ASV613,0,0,0,Chromista,0
GH053,ASV614,0,0,0,Chromista,0
GH053,ASV615,0,0,0,Chromista,0
GH053,ASV616,0,0,0,Metazoa,0
GH053,ASV617,0,0,0,Metazoa,1
GH053,ASV618,0,0,0,NA,0
GH053,ASV619,0,0,0,NA,0
GH053,ASV620,0,0,0,NA,0
GH053,ASV621,0,0,0,Metazoa,1
GH053,ASV622,0,0,0,Chromista,0
GH053,ASV623,0,0,0,Metazoa,0
GH053,ASV625,0,0,0,Metazoa,0
GH053,ASV626,0,0,0,NA,0
GH053,ASV627,0,0,0,NA,0
GH053,ASV628,0,0,0,NA,0
GH053,ASV629,0,0,0,Chromista,0
GH053,ASV630,0,0,0,NA,0
GH053,ASV633,0,0,0,Metazoa,0
GH053,ASV634,0,0,0,Chromista,0
GH053,ASV637,0,0,0,Metazoa,1
GH053,ASV638,0,0,0,Metazoa,0
GH053,ASV639,0,0,0,NA,0
GH053,ASV640,0,0,0,Chromista,0
GH053,ASV641,0,0,0,Metazoa,0
GH053,ASV643,0,0,0,Metazoa,0
GH053,ASV644,0,0,0,NA,0
GH053,ASV645,0,0,0,NA,0
GH053,ASV646,0,0,0,NA,0
GH053,ASV648,0,0,0,Chromista,0
GH053,ASV649,0,0,0,NA,0
GH053,ASV650,0,0,0,NA,0
GH053,ASV652,0,0,0,Metazoa,0
GH053,ASV653,0,0,0,NA,0
GH053,ASV655,0,0,0,NA,0
GH053,ASV656,0,0,0,NA,0
GH053,ASV657,0,0,0,NA,0
GH053,ASV658,0,0,0,NA,0
GH053,ASV659,0,0,0,NA,0
GH053,ASV660,0,0,0,NA,0
GH053,ASV661,0,0,0,NA,0
GH053,ASV662,0,0,0,Metazoa,0
GH053,ASV663,0,0,0,NA,0
GH053,ASV664,0,0,0,Chromista,0
GH053,ASV665,0,0,0,NA,0
GH053,ASV666,0,0,0,NA,0
GH053,ASV667,0,0,0,Metazoa,0
GH054,ASV1,0.005002062724721604,13980,1,Metazoa,0
GH054,ASV2,0.0022669643068325383,5559,1,Metazoa,0
GH054,ASV3,0.009921195270061883,8396,1,Metazoa,0
GH054,ASV4,0,0,0,Metazoa,0
GH054,ASV5,0.04072886497288225,24947,1,Metazoa,0
GH054,ASV6,0,0,0,Metazoa,0
GH054,ASV7,0.0016090031452829846,708,1,Metazoa,0
GH054,ASV8,0,0,0,Metazoa,0
GH054,ASV9,0.015723332645696572,5564,1,Metazoa,0
GH054,ASV10,0,0,0,Metazoa,0
GH054,ASV11,0.003453088241157941,866,1,Metazoa,0
GH054,ASV12,0.006051632603170649,1312,1,Metazoa,0
GH054,ASV13,0,0,0,Metazoa,0
GH054,ASV14,0.0033832258454288694,672,1,Metazoa,0
GH054,ASV15,0,0,0,Metazoa,0
GH054,ASV16,0,0,0,Metazoa,0
GH054,ASV17,0.01329089458576986,1616,1,Metazoa,0
GH054,ASV18,0,0,0,Metazoa,0
GH054,ASV19,0,0,0,Metazoa,0
GH054,ASV20,0.00443482485975529,502,1,Metazoa,0
GH054,ASV21,0,0,0,Metazoa,0
GH054,ASV22,0,0,0,Metazoa,0
GH054,ASV23,0,0,0,NA,0
GH054,ASV24,0,0,0,Metazoa,0
GH054,ASV25,0.02813145790280648,2532,1,Metazoa,0
GH054,ASV26,0,0,0,Metazoa,0
GH054,ASV27,0,0,0,Metazoa,0
GH054,ASV28,0,0,0,Metazoa,0
GH054,ASV29,0,0,0,Metazoa,0
GH054,ASV30,0,0,0,Metazoa,0
GH054,ASV31,0,0,0,Metazoa,0
GH054,ASV32,0,0,0,Metazoa,0
GH054,ASV33,0,0,0,Metazoa,0
GH054,ASV34,0.0565633758953597,2906,1,Metazoa,0
GH054,ASV35,0.013420805248314899,671,1,Metazoa,0
GH054,ASV36,0,0,0,Metazoa,0
GH054,ASV37,0.005475925562318651,251,1,Metazoa,0
GH054,ASV38,0.005165289256198347,235,1,Metazoa,0
GH054,ASV39,0,0,0,Metazoa,0
GH054,ASV40,0,0,0,Metazoa,0
GH054,ASV41,0,0,0,Metazoa,0
GH054,ASV42,0,0,0,Metazoa,0
GH054,ASV43,0,0,0,Metazoa,0
GH054,ASV44,0,0,0,Metazoa,0
GH054,ASV45,0.020425936188741983,774,1,Metazoa,0
GH054,ASV46,0,0,0,Metazoa,0
GH054,ASV47,0,0,0,Metazoa,0
GH054,ASV48,0,0,0,Metazoa,1
GH054,ASV49,0,0,0,Metazoa,0
GH054,ASV50,0,0,0,Metazoa,0
GH054,ASV52,0,0,0,Metazoa,0
GH054,ASV53,0,0,0,Metazoa,0
GH054,ASV54,0,0,0,Metazoa,0
GH054,ASV55,0,0,0,Metazoa,0
GH054,ASV56,0,0,0,Metazoa,0
GH054,ASV57,0,0,0,Metazoa,0
GH054,ASV58,0,0,0,Metazoa,0
GH054,ASV59,0,0,0,Metazoa,1
GH054,ASV60,0,0,0,Metazoa,0
GH054,ASV61,0.019928070278875068,338,1,Metazoa,0
GH054,ASV62,0,0,0,Metazoa,0
GH054,ASV63,0,0,0,Metazoa,0
GH054,ASV64,0,0,0,Metazoa,0
GH054,ASV65,0,0,0,NA,0
GH054,ASV66,0,0,0,Metazoa,0
GH054,ASV67,0,0,0,Metazoa,0
GH054,ASV68,0,0,0,Metazoa,0
GH054,ASV69,0,0,0,Metazoa,0
GH054,ASV70,0,0,0,Metazoa,0
GH054,ASV71,0,0,0,Metazoa,0
GH054,ASV72,0,0,0,Metazoa,0
GH054,ASV73,0,0,0,Metazoa,0
GH054,ASV74,0,0,0,Metazoa,0
GH054,ASV75,0,0,0,Metazoa,0
GH054,ASV76,0,0,0,Metazoa,0
GH054,ASV77,0,0,0,Metazoa,0
GH054,ASV78,0,0,0,Metazoa,0
GH054,ASV79,0,0,0,Metazoa,0
GH054,ASV80,0,0,0,NA,0
GH054,ASV81,0,0,0,Metazoa,0
GH054,ASV82,0,0,0,Metazoa,0
GH054,ASV83,0,0,0,Metazoa,0
GH054,ASV84,0,0,0,Metazoa,0
GH054,ASV85,0,0,0,Metazoa,0
GH054,ASV86,0,0,0,Metazoa,0
GH054,ASV87,0,0,0,Metazoa,0
GH054,ASV88,0,0,0,Metazoa,0
GH054,ASV89,0,0,0,Metazoa,0
GH054,ASV90,0,0,0,Metazoa,0
GH054,ASV91,0,0,0,Metazoa,0
GH054,ASV92,0,0,0,Metazoa,0
GH054,ASV93,0,0,0,Metazoa,0
GH054,ASV94,0,0,0,Metazoa,0
GH054,ASV95,0,0,0,Metazoa,0
GH054,ASV96,0,0,0,Metazoa,0
GH054,ASV97,0,0,0,Metazoa,0
GH054,ASV98,0,0,0,Metazoa,1
GH054,ASV99,0,0,0,Metazoa,0
GH054,ASV100,0,0,0,Metazoa,0
GH054,ASV101,0,0,0,Metazoa,0
GH054,ASV102,0,0,0,Metazoa,0
GH054,ASV103,0,0,0,Metazoa,0
GH054,ASV104,0,0,0,Metazoa,0
GH054,ASV105,0,0,0,Metazoa,0
GH054,ASV106,0,0,0,Metazoa,0
GH054,ASV107,0,0,0,Metazoa,0
GH054,ASV108,0,0,0,Metazoa,0
GH054,ASV109,0,0,0,Metazoa,0
GH054,ASV110,0,0,0,Metazoa,0
GH054,ASV111,0,0,0,Metazoa,0
GH054,ASV112,0,0,0,Metazoa,0
GH054,ASV113,0,0,0,Metazoa,0
GH054,ASV114,0,0,0,Metazoa,0
GH054,ASV115,0,0,0,Metazoa,0
GH054,ASV116,0,0,0,NA,0
GH054,ASV117,0,0,0,Metazoa,0
GH054,ASV118,0,0,0,Metazoa,0
GH054,ASV119,0,0,0,Metazoa,0
GH054,ASV120,0,0,0,NA,0
GH054,ASV121,0,0,0,Metazoa,0
GH054,ASV122,0,0,0,Metazoa,0
GH054,ASV123,0,0,0,Metazoa,0
GH054,ASV124,0.6737096287352853,2232,1,Metazoa,0
GH054,ASV125,0,0,0,Metazoa,0
GH054,ASV126,0,0,0,Metazoa,0
GH054,ASV127,0,0,0,Metazoa,0
GH054,ASV128,0,0,0,Metazoa,0
GH054,ASV129,0,0,0,Metazoa,0
GH054,ASV130,0,0,0,Metazoa,0
GH054,ASV131,0,0,0,Metazoa,0
GH054,ASV132,0,0,0,Metazoa,0
GH054,ASV133,0,0,0,Metazoa,0
GH054,ASV134,0,0,0,Metazoa,0
GH054,ASV135,0,0,0,Metazoa,0
GH054,ASV136,0,0,0,Metazoa,0
GH054,ASV137,0,0,0,Metazoa,0
GH054,ASV138,0,0,0,NA,0
GH054,ASV139,0,0,0,Metazoa,0
GH054,ASV140,0,0,0,Metazoa,0
GH054,ASV141,0,0,0,Metazoa,0
GH054,ASV142,0,0,0,Metazoa,0
GH054,ASV143,0,0,0,Metazoa,0
